0,0.05,0.05,1
0.1048228402248922,0.1388362189415744,0.06353112862190061,0.8976326524365249
0.218410467991895,0.2138152296322751,0.08420769498551775,0.8019770753822071
0.335685581890637,0.2724044677949871,0.1093303144519506,0.7182652177530622
0.4573498387889967,0.3171294046535998,0.1371397251902176,0.6457308701561824
0.583913276876032,0.3501298056680157,0.1661401611121559,0.5837300332198282
0.7159931668873374,0.3733628716618023,0.1951151876027714,0.5315219407354261
0.8543287914481072,0.3886010596242027,0.2230967741547101,0.488302166221087
0.9998231566437046,0.3974375281245791,0.2493397949209431,0.4532226769544775
1.153603814281385,0.4012912439204572,0.2732983137189718,0.4254104423605707
1.313273683250009,0.4014426491142671,0.2941497997782547,0.4044075511074779
1.479641618012391,0.3991281444218368,0.3118521317265787,0.3890197238515842
1.653818956344888,0.3953194690168263,0.3265147630081274,0.378165767975046
1.8371153110981,0.3907635528627395,0.3383382062913472,0.3708982408459129
2.031131681185431,0.3860188896404216,0.3475877588063513,0.3663933515532267
2.237883405710943,0.3814856473327534,0.3545706054525454,0.3639437472147008
2.459994290713473,0.3774313763227418,0.3596166521555662,0.3629519715216916
2.700784478030899,0.374016444879569,0.3630596795673071,0.3629238755531235
2.95531233633793,0.3713911332083792,0.365172472521935,0.3634363942696854
3.227796851135319,0.3694778885211927,0.3663524942972238,0.3641696171815831
3.522785955183198,0.3681725632517195,0.3669079666694088,0.3649194700788713
3.846539523047636,0.3673533954987918,0.3670785216870167,0.3655680828141911
4.208163808124726,0.3668963328720342,0.367042423466465,0.3660612436615003
4.60493120345085,0.3666907467021661,0.3669289650757676,0.3663802882220658
5.045272121105724,0.3666260520743483,0.366815342536428,0.3665586053892231
5.547534711980138,0.3666255313855429,0.3667332206182834,0.3666412479961731
6.135454802942158,0.366643707046225,0.3666878265588321,0.3666684663949422
6.807923161634535,0.366658207128905,0.3666703704631392,0.366671422407955
7.626493693262101,0.3666649509659649,0.3666662488728896,0.3666688001611447
8.625647555735451,0.3666666200998626,0.3666662696876537,0.3666671102124828
9.625647555735451,0.366666731932103,0.3666665627743093,0.3666667052935867
10,0.3666667131403085,0.3666666153952712,0.3666666714644193
